id	abuse
99986	EXP
64009	NOTABU
71212	EXP
93209	NOTABU
82442	NOTABU
72139	IMP
87438	NOTABU
98230	IMP
59968	NOTABU
81043	NOTABU
66984	NOTABU
81559	NOTABU
11552	NOTABU
56878	NOTABU
91637	EXP
60441	NOTABU
48212	NOTABU
90094	NOTABU
83069	NOTABU
70114	NOTABU
62647	IMP
23654	NOTABU
72381	NOTABU
31824	NOTABU
42100	NOTABU
50777	NOTABU
58047	NOTABU
12762	NOTABU
90773	NOTABU
56734	EXP
24585	NOTABU
75230	NOTABU
59483	NOTABU
31140	NOTABU
99480	NOTABU
13105	IMP
59794	EXP
33291	NOTABU
74069	NOTABU
80770	NOTABU
34976	NOTABU
96559	NOTABU
99247	IMP
80913	NOTABU
12684	NOTABU
86348	NOTABU
38101	NOTABU
14262	NOTABU
97093	IMP
95550	NOTABU
94840	NOTABU
34158	NOTABU
72456	NOTABU
48003	NOTABU
32932	NOTABU
44691	NOTABU
30023	NOTABU
87635	NOTABU
79078	NOTABU
68900	NOTABU
59831	NOTABU
99942	IMP
15948	NOTABU
54580	NOTABU
38764	NOTABU
44544	NOTABU
93074	EXP
38875	NOTABU
40137	NOTABU
23302	NOTABU
37494	NOTABU
56538	NOTABU
46888	NOTABU
19458	NOTABU
28684	IMP
31745	EXP
82697	NOTABU
72077	IMP
83819	EXP
81224	NOTABU
20963	NOTABU
92112	NOTABU
34295	NOTABU
13930	NOTABU
17175	NOTABU
71576	NOTABU
91186	NOTABU
23582	NOTABU
26816	EXP
45651	NOTABU
84588	EXP
44140	NOTABU
53206	NOTABU
31505	NOTABU
49250	NOTABU
27082	NOTABU
18720	EXP
19032	NOTABU
15115	NOTABU
29365	NOTABU
48639	NOTABU
94548	NOTABU
84520	NOTABU
43951	NOTABU
75762	NOTABU
22691	NOTABU
39237	IMP
10692	NOTABU
57002	NOTABU
76658	NOTABU
86630	NOTABU
13249	NOTABU
12356	NOTABU
68975	NOTABU
95458	EXP
12196	NOTABU
71872	NOTABU
39320	NOTABU
24747	NOTABU
30025	NOTABU
44732	NOTABU
25027	NOTABU
24145	NOTABU
50116	NOTABU
10703	EXP
15835	EXP
93140	NOTABU
46386	NOTABU
75037	NOTABU
24450	NOTABU
96026	NOTABU
99364	NOTABU
54377	EXP
13425	EXP
34434	IMP
62376	EXP
27508	NOTABU
72880	NOTABU
56668	NOTABU
92743	NOTABU
68454	NOTABU
89618	NOTABU
63560	NOTABU
26629	NOTABU
10214	NOTABU
85206	NOTABU
86946	NOTABU
84562	NOTABU
87186	NOTABU
82745	NOTABU
90996	NOTABU
72398	NOTABU
39648	NOTABU
49940	NOTABU
25616	NOTABU
83214	NOTABU
91206	NOTABU
94815	EXP
90987	NOTABU
43145	NOTABU
36537	IMP
84917	NOTABU
18540	NOTABU
34055	NOTABU
52934	NOTABU
71880	NOTABU
36142	NOTABU
57018	NOTABU
46972	NOTABU
90011	NOTABU
47864	NOTABU
53445	NOTABU
55729	IMP
52729	NOTABU
24776	NOTABU
59384	NOTABU
94444	NOTABU
54944	NOTABU
54532	NOTABU
69072	NOTABU
79141	NOTABU
62557	IMP
59704	NOTABU
41061	IMP
58219	NOTABU
71631	NOTABU
91233	EXP
29890	NOTABU
53965	NOTABU
56634	NOTABU
31380	NOTABU
95051	NOTABU
45420	NOTABU
20976	NOTABU
27273	NOTABU
71082	NOTABU
37276	NOTABU
16736	EXP
76268	NOTABU
37213	NOTABU
43662	NOTABU
44815	NOTABU
26791	NOTABU
35995	IMP
39697	NOTABU
56035	NOTABU
28717	NOTABU
98615	NOTABU
84708	NOTABU
94396	NOTABU
76792	NOTABU
98800	NOTABU
90250	NOTABU
30091	NOTABU
66909	NOTABU
49772	NOTABU
47874	NOTABU
24727	NOTABU
82136	NOTABU
30698	NOTABU
28980	EXP
64203	EXP
75782	NOTABU
40991	NOTABU
23868	NOTABU
13611	NOTABU
91244	NOTABU
66106	NOTABU
41790	NOTABU
22520	NOTABU
94004	NOTABU
15678	NOTABU
13964	NOTABU
11281	NOTABU
69109	NOTABU
74427	NOTABU
32034	NOTABU
80500	NOTABU
27384	NOTABU
23916	EXP
25061	NOTABU
89343	NOTABU
93328	NOTABU
84055	EXP
71835	NOTABU
68506	NOTABU
63730	EXP
92712	EXP
75284	IMP
98054	IMP
89258	EXP
98324	EXP
37519	NOTABU
80977	NOTABU
74666	NOTABU
65552	NOTABU
50108	NOTABU
92336	NOTABU
86871	EXP
51015	IMP
34570	NOTABU
49225	NOTABU
30219	EXP
38450	EXP
64333	NOTABU
75964	EXP
77236	NOTABU
13049	NOTABU
36907	EXP
94898	NOTABU
55977	NOTABU
53127	NOTABU
10304	NOTABU
38990	NOTABU
18045	NOTABU
81140	NOTABU
50874	EXP
74642	NOTABU
48909	NOTABU
45774	NOTABU
19230	NOTABU
19257	NOTABU
12490	EXP
85051	IMP
12670	EXP
44915	NOTABU
46362	EXP
87668	NOTABU
31456	NOTABU
64664	IMP
48196	NOTABU
42543	NOTABU
88589	NOTABU
66026	NOTABU
32493	NOTABU
11293	NOTABU
16525	NOTABU
21487	NOTABU
41357	NOTABU
48494	NOTABU
74575	NOTABU
33006	NOTABU
12151	NOTABU
94088	NOTABU
25913	IMP
50275	EXP
18410	NOTABU
65605	NOTABU
78784	NOTABU
38349	NOTABU
28515	NOTABU
86872	NOTABU
62085	NOTABU
17234	NOTABU
62109	NOTABU
96658	NOTABU
41368	NOTABU
98141	NOTABU
58403	NOTABU
97189	NOTABU
67963	EXP
18923	NOTABU
76805	NOTABU
37408	NOTABU
11496	NOTABU
71133	NOTABU
29684	IMP
22610	NOTABU
35616	NOTABU
18445	EXP
15001	EXP
64434	NOTABU
44205	NOTABU
59710	NOTABU
78835	NOTABU
81009	NOTABU
61243	NOTABU
77890	NOTABU
12810	NOTABU
87655	NOTABU
64648	NOTABU
85083	NOTABU
22968	NOTABU
80694	EXP
69136	EXP
77585	EXP
91767	NOTABU
92240	NOTABU
70628	NOTABU
16983	NOTABU
80031	NOTABU
15030	NOTABU
64611	NOTABU
99157	NOTABU
81906	NOTABU
34020	NOTABU
28774	EXP
91438	NOTABU
74761	NOTABU
48464	NOTABU
17716	NOTABU
88741	NOTABU
50443	NOTABU
26490	EXP
17750	NOTABU
75022	NOTABU
79659	NOTABU
30343	NOTABU
32463	NOTABU
75221	NOTABU
26624	IMP
65624	NOTABU
79628	NOTABU
64656	NOTABU
15927	NOTABU
67824	NOTABU
85764	NOTABU
50839	NOTABU
28829	EXP
40700	NOTABU
73607	EXP
75575	NOTABU
51766	NOTABU
47621	EXP
99077	NOTABU
84715	NOTABU
58516	NOTABU
47261	NOTABU
51570	NOTABU
81995	NOTABU
33182	NOTABU
30135	NOTABU
97874	NOTABU
89986	NOTABU
61091	IMP
26424	NOTABU
95792	NOTABU
69327	NOTABU
43686	NOTABU
26841	NOTABU
34819	EXP
73021	NOTABU
30213	EXP
81333	NOTABU
59696	NOTABU
76356	NOTABU
39851	EXP
51846	NOTABU
49736	NOTABU
97528	NOTABU
25212	NOTABU
87479	NOTABU
76064	NOTABU
91864	NOTABU
54425	NOTABU
16548	NOTABU
46503	NOTABU
49963	NOTABU
99649	NOTABU
18909	NOTABU
10087	NOTABU
52905	NOTABU
98679	NOTABU
57758	NOTABU
85983	EXP
46830	NOTABU
20802	IMP
36324	NOTABU
15328	NOTABU
42541	NOTABU
43434	EXP
92598	NOTABU
86531	NOTABU
96433	NOTABU
10455	NOTABU
36244	IMP
93181	IMP
35931	NOTABU
31958	NOTABU
54209	NOTABU
10571	NOTABU
65632	NOTABU
87552	EXP
84029	NOTABU
35989	EXP
57113	NOTABU
89422	NOTABU
77406	EXP
64887	IMP
49221	EXP
73044	IMP
65680	EXP
67314	NOTABU
65598	NOTABU
92854	NOTABU
84547	NOTABU
88011	NOTABU
49447	NOTABU
76134	NOTABU
87033	EXP
95990	NOTABU
90547	NOTABU
32623	NOTABU
68866	NOTABU
35553	NOTABU
25205	NOTABU
12997	NOTABU
82215	NOTABU
41771	NOTABU
64273	NOTABU
95495	EXP
65796	NOTABU
42837	NOTABU
38569	NOTABU
18055	NOTABU
38360	EXP
17831	NOTABU
50999	EXP
18334	NOTABU
51121	NOTABU
27522	NOTABU
37859	EXP
39360	NOTABU
70290	IMP
24772	NOTABU
47968	NOTABU
79915	NOTABU
94454	NOTABU
33731	EXP
28548	NOTABU
31979	NOTABU
94120	EXP
85303	NOTABU
86021	NOTABU
70164	NOTABU
76440	NOTABU
11623	NOTABU
23136	NOTABU
33184	NOTABU
36214	NOTABU
72338	NOTABU
22270	NOTABU
97081	NOTABU
59070	EXP
47457	NOTABU
52350	NOTABU
96177	NOTABU
84380	NOTABU
28219	NOTABU
73255	NOTABU
43750	NOTABU
20983	EXP
64056	NOTABU
37073	NOTABU
32568	NOTABU
36318	NOTABU
52518	NOTABU
49621	NOTABU
44917	NOTABU
42171	NOTABU
30496	NOTABU
19515	NOTABU
15947	EXP
53766	NOTABU
16307	NOTABU
51499	NOTABU
61516	NOTABU
11740	NOTABU
48697	NOTABU
81547	NOTABU
52204	EXP
86981	EXP
44473	NOTABU
95136	NOTABU
45253	NOTABU
76548	NOTABU
65788	NOTABU
20316	NOTABU
72217	NOTABU
77139	NOTABU
46709	EXP
22457	NOTABU
25649	NOTABU
38954	NOTABU
56400	NOTABU
71090	NOTABU
53669	NOTABU
34664	NOTABU
68938	NOTABU
87440	NOTABU
34157	EXP
71447	NOTABU
97043	NOTABU
82930	NOTABU
49960	NOTABU
23482	NOTABU
42012	NOTABU
51683	NOTABU
84773	NOTABU
66781	IMP
19249	NOTABU
82901	NOTABU
70910	NOTABU
77825	NOTABU
35817	IMP
46893	NOTABU
12106	NOTABU
63729	NOTABU
28483	NOTABU
61850	NOTABU
70034	NOTABU
58761	NOTABU
22786	NOTABU
80350	NOTABU
24874	NOTABU
55122	NOTABU
60727	NOTABU
83788	NOTABU
39490	EXP
31217	NOTABU
50299	NOTABU
24698	EXP
45000	EXP
90338	EXP
79422	EXP
95446	NOTABU
16579	NOTABU
16051	EXP
43188	IMP
62650	IMP
66659	NOTABU
71645	NOTABU
33048	IMP
34199	NOTABU
65836	NOTABU
98986	NOTABU
38141	NOTABU
15758	NOTABU
64836	EXP
63219	IMP
39162	EXP
16687	NOTABU
20892	NOTABU
29202	NOTABU
52383	NOTABU
26215	NOTABU
42335	EXP
31736	NOTABU
78420	NOTABU
20586	NOTABU
78471	NOTABU
52534	NOTABU
45996	NOTABU
69534	EXP
21067	NOTABU
99282	NOTABU
59580	NOTABU
38374	EXP
53086	NOTABU
13111	NOTABU
89954	IMP
12391	EXP
21094	NOTABU
91941	EXP
53241	NOTABU
26028	NOTABU
52776	EXP
29641	NOTABU
43389	EXP
16669	NOTABU
62885	NOTABU
61117	NOTABU
52773	NOTABU
36203	NOTABU
79353	IMP
52722	NOTABU
76125	NOTABU
74387	NOTABU
28451	NOTABU
97608	NOTABU
75067	EXP
39119	NOTABU
45382	NOTABU
27670	NOTABU
78647	NOTABU
81674	NOTABU
28963	NOTABU
95486	NOTABU
69492	NOTABU
43007	NOTABU
42250	IMP
35085	NOTABU
31470	NOTABU
55476	NOTABU
56679	NOTABU
84939	NOTABU
40963	NOTABU
18787	IMP
10567	NOTABU
41408	NOTABU
50567	NOTABU
79385	NOTABU
13721	NOTABU
33015	NOTABU
63941	NOTABU
85190	EXP
50236	NOTABU
33456	NOTABU
77613	NOTABU
10305	NOTABU
81241	NOTABU
49344	NOTABU
88923	NOTABU
32729	EXP
54449	IMP
89550	NOTABU
47338	EXP
37020	EXP
60912	EXP
51181	NOTABU
79622	NOTABU
23809	NOTABU
46273	NOTABU
76684	NOTABU
29975	NOTABU
46517	NOTABU
30371	NOTABU
12304	NOTABU
21990	NOTABU
92371	IMP
69149	NOTABU
45657	NOTABU
90875	EXP
75767	NOTABU
32752	NOTABU
73914	NOTABU
64943	NOTABU
38952	EXP
47922	NOTABU
92887	EXP
63585	NOTABU
99463	NOTABU
82359	EXP
70000	IMP
83494	NOTABU
53932	NOTABU
35305	NOTABU
37962	NOTABU
80648	NOTABU
51346	NOTABU
11581	EXP
61334	NOTABU
73553	EXP
95438	NOTABU
45553	NOTABU
76779	NOTABU
35637	NOTABU
46346	NOTABU
63657	EXP
71765	NOTABU
53622	EXP
92722	NOTABU
36424	NOTABU
33693	NOTABU
61555	NOTABU
68552	NOTABU
64735	NOTABU
43144	NOTABU
92701	NOTABU
41965	NOTABU
10775	NOTABU
94367	NOTABU
42739	NOTABU
25291	EXP
15193	NOTABU
82350	NOTABU
48375	NOTABU
17307	NOTABU
49378	NOTABU
42063	NOTABU
31030	NOTABU
87994	NOTABU
93400	IMP
55579	EXP
93827	NOTABU
42458	NOTABU
37824	NOTABU
47049	NOTABU
40430	EXP
32886	NOTABU
58099	EXP
95400	IMP
45103	NOTABU
24944	NOTABU
38405	NOTABU
44586	NOTABU
21763	NOTABU
47227	NOTABU
43448	IMP
95906	NOTABU
18428	NOTABU
26341	NOTABU
24457	NOTABU
16145	NOTABU
67127	IMP
71845	EXP
23862	NOTABU
19634	NOTABU
37533	NOTABU
28395	NOTABU
35373	NOTABU
76631	NOTABU
26622	NOTABU
44357	NOTABU
87765	NOTABU
14565	NOTABU
78237	NOTABU
97379	NOTABU
36200	IMP
46933	IMP
30255	NOTABU
27956	NOTABU
33983	NOTABU
53137	NOTABU
15422	NOTABU
54970	NOTABU
88751	NOTABU
67009	NOTABU
41246	NOTABU
83491	NOTABU
40600	NOTABU
89952	IMP
45752	NOTABU
76271	NOTABU
91624	NOTABU
24075	NOTABU
47372	NOTABU
92081	NOTABU
39369	NOTABU
85456	NOTABU
57188	NOTABU
65778	IMP
31274	NOTABU
38416	EXP
35819	EXP
99097	NOTABU
10203	NOTABU
81637	NOTABU
66316	NOTABU
11947	NOTABU
68746	NOTABU
50661	IMP
58489	NOTABU
85731	NOTABU
16707	IMP
19664	NOTABU
63937	NOTABU
26243	IMP
16645	NOTABU
26148	NOTABU
34584	EXP
63234	NOTABU
34790	NOTABU
81760	NOTABU
45763	NOTABU
66090	NOTABU
80291	EXP
77518	NOTABU
85742	EXP
67020	NOTABU
50301	NOTABU
24129	NOTABU
39735	NOTABU
81478	NOTABU
88225	IMP
95229	NOTABU
67207	NOTABU
91540	NOTABU
95430	NOTABU
29022	NOTABU
32023	NOTABU
63182	NOTABU
60824	EXP
80068	NOTABU
56937	NOTABU
48745	NOTABU
17995	NOTABU
50428	NOTABU
38087	NOTABU
59013	NOTABU
42371	EXP
95412	NOTABU
57496	NOTABU
75415	NOTABU
92679	NOTABU
56141	NOTABU
98826	NOTABU
11675	NOTABU
26528	EXP
17989	NOTABU
89277	NOTABU
51602	NOTABU
94752	NOTABU
72931	NOTABU
10189	EXP
54722	IMP
89574	NOTABU
87730	NOTABU
81014	NOTABU
43312	EXP
64513	NOTABU
79531	IMP
10309	IMP
95620	NOTABU
83428	NOTABU
61835	NOTABU
51521	NOTABU
59639	IMP
45625	NOTABU
15135	EXP
32438	EXP
49629	NOTABU
32201	NOTABU
87644	NOTABU
87003	IMP
70580	NOTABU
16998	NOTABU
37263	NOTABU
36912	NOTABU
75151	NOTABU
92907	NOTABU
26445	NOTABU
22322	NOTABU
33057	NOTABU
18852	NOTABU
42849	NOTABU
78611	EXP
90453	NOTABU
26674	NOTABU
70147	NOTABU
52438	NOTABU
50260	EXP
52039	NOTABU
93914	NOTABU
12935	NOTABU
16194	NOTABU
83708	NOTABU
98793	EXP
95919	NOTABU
61538	NOTABU
37582	NOTABU
28881	NOTABU
88049	NOTABU
62585	NOTABU
15807	NOTABU
84737	IMP
42806	NOTABU
67253	NOTABU
56287	NOTABU
77514	NOTABU
49858	NOTABU
30080	NOTABU
34366	NOTABU
78400	NOTABU
82058	NOTABU
27617	NOTABU
72808	NOTABU
30820	NOTABU
64578	NOTABU
77695	NOTABU
93504	NOTABU
91845	NOTABU
30292	EXP
54639	NOTABU
34111	EXP
14180	NOTABU
55101	NOTABU
33546	NOTABU
12962	NOTABU
96986	EXP
13126	NOTABU
54521	NOTABU
51624	NOTABU
51237	NOTABU
67518	NOTABU
74417	NOTABU
85868	NOTABU
63414	NOTABU
34224	NOTABU
76758	NOTABU
53566	NOTABU
60314	NOTABU
20917	NOTABU
15354	IMP
37218	EXP
82394	NOTABU
11347	EXP
17954	NOTABU
26310	NOTABU
71464	NOTABU
77899	NOTABU
60899	NOTABU
54266	NOTABU
90169	EXP
44275	NOTABU
42783	EXP
58087	NOTABU
40769	NOTABU
93349	NOTABU
77839	NOTABU
52739	NOTABU
74212	EXP
41693	NOTABU
17625	NOTABU
90985	NOTABU
93880	NOTABU
60672	NOTABU
68421	NOTABU
88205	NOTABU
54835	NOTABU
74509	EXP
36838	NOTABU
70966	NOTABU
17326	NOTABU
89950	NOTABU
59001	NOTABU
36654	NOTABU
23342	NOTABU
18987	NOTABU
16067	EXP
53795	NOTABU
32817	NOTABU
39219	NOTABU
13928	NOTABU
17263	NOTABU
56841	NOTABU
24186	EXP
22137	NOTABU
15353	EXP
39408	NOTABU
26105	IMP
78581	EXP
94804	NOTABU
49574	NOTABU
89665	EXP
94591	NOTABU
66188	NOTABU
33427	NOTABU
88572	IMP
43022	NOTABU
55108	NOTABU
62266	NOTABU
43209	NOTABU
33580	NOTABU
20751	EXP
48948	NOTABU
18318	EXP
97413	NOTABU
91976	EXP
56277	IMP
36847	NOTABU
15865	NOTABU
49178	EXP
40933	NOTABU
37652	NOTABU
90182	NOTABU
30950	NOTABU
43150	NOTABU
37872	NOTABU
12121	NOTABU
50394	NOTABU
38180	NOTABU
33366	NOTABU
55715	NOTABU
48284	NOTABU
10740	NOTABU
40767	NOTABU
95923	EXP
74187	NOTABU
23378	NOTABU
69273	NOTABU
40339	NOTABU
23544	NOTABU
11854	EXP
87285	NOTABU
85453	NOTABU
36350	EXP
34914	NOTABU
61415	NOTABU
49813	EXP
21810	NOTABU
36993	NOTABU
72889	NOTABU
36526	NOTABU
22274	NOTABU
65442	NOTABU
89890	NOTABU
15657	NOTABU
60909	NOTABU
18029	NOTABU
68124	NOTABU
60175	NOTABU
13868	NOTABU
35983	IMP
84169	NOTABU
19884	NOTABU
86242	IMP
18772	NOTABU
57414	NOTABU
85604	NOTABU
75669	NOTABU
92100	NOTABU
56917	EXP
60796	NOTABU
11356	NOTABU
73079	NOTABU
32862	NOTABU
43238	NOTABU
13392	NOTABU
14493	NOTABU
89485	NOTABU
52788	NOTABU
32140	NOTABU
60326	NOTABU
79273	NOTABU
75399	NOTABU
18880	NOTABU
60722	NOTABU
36611	NOTABU
97504	NOTABU
41798	NOTABU
52625	EXP
21527	NOTABU
61115	NOTABU
47833	NOTABU
75076	NOTABU
14616	NOTABU
89474	NOTABU
35315	NOTABU
85998	NOTABU
32008	NOTABU
48143	NOTABU
11582	NOTABU
98777	NOTABU
51835	NOTABU
21106	NOTABU
21072	NOTABU
43620	NOTABU
88289	NOTABU
75595	NOTABU
97368	NOTABU
93767	NOTABU
90163	NOTABU
64050	NOTABU
45589	NOTABU
79991	NOTABU
66629	NOTABU
74924	IMP
58983	NOTABU
63995	NOTABU
30952	NOTABU
26400	NOTABU
32933	NOTABU
63075	NOTABU
83136	NOTABU
90166	EXP
88924	NOTABU
37149	EXP
11881	EXP
15892	EXP
45132	NOTABU
69022	EXP
85653	NOTABU
27911	NOTABU
44774	NOTABU
78932	NOTABU
51008	NOTABU
42336	NOTABU
60195	NOTABU
76038	NOTABU
89959	EXP
41933	NOTABU
95056	NOTABU
73813	NOTABU
82955	EXP
27350	IMP
20434	EXP
87918	NOTABU
14741	NOTABU
22492	NOTABU
55788	NOTABU
79242	EXP
28434	NOTABU
78539	EXP
22534	NOTABU
12593	NOTABU
25380	NOTABU
85257	EXP
31898	NOTABU
84012	NOTABU
49334	NOTABU
76044	EXP
42278	NOTABU
94479	NOTABU
90356	NOTABU
71789	NOTABU
57826	EXP
75269	NOTABU
14276	NOTABU
80961	NOTABU
94232	EXP
25601	NOTABU
24229	EXP
16311	NOTABU
58891	NOTABU
48748	NOTABU
10665	NOTABU
92666	NOTABU
56187	NOTABU
92109	NOTABU
70678	NOTABU
69551	NOTABU
66060	NOTABU
59138	NOTABU
62980	NOTABU
42118	EXP
46214	NOTABU
16142	EXP
56503	NOTABU
20222	IMP
29304	NOTABU
80756	NOTABU
99022	NOTABU
28051	NOTABU
69799	NOTABU
99905	NOTABU
43730	NOTABU
86758	NOTABU
88151	NOTABU
99668	EXP
33001	NOTABU
92129	NOTABU
78209	NOTABU
11428	NOTABU
89988	NOTABU
73829	NOTABU
52183	NOTABU
82747	NOTABU
28169	NOTABU
10008	IMP
34128	EXP
18379	NOTABU
36326	EXP
68937	NOTABU
94598	NOTABU
15411	NOTABU
83212	NOTABU
50134	NOTABU
79096	NOTABU
10009	NOTABU
95677	NOTABU
65110	EXP
45234	NOTABU
88014	NOTABU
74608	NOTABU
60091	NOTABU
53713	NOTABU
77914	NOTABU
51093	NOTABU
59773	NOTABU
83460	NOTABU
56224	NOTABU
67259	NOTABU
81691	NOTABU
50586	NOTABU
11680	NOTABU
19256	NOTABU
16346	NOTABU
74389	NOTABU
12084	IMP
94740	NOTABU
75646	NOTABU
69213	NOTABU
60626	NOTABU
55030	NOTABU
73745	NOTABU
21864	NOTABU
17209	NOTABU
30631	NOTABU
56532	NOTABU
51960	NOTABU
89906	NOTABU
38707	NOTABU
42257	NOTABU
98731	NOTABU
25970	NOTABU
26008	NOTABU
24444	NOTABU
95822	NOTABU
90589	NOTABU
82108	EXP
67504	NOTABU
83469	EXP
22260	IMP
66234	NOTABU
90679	NOTABU
70307	NOTABU
30804	EXP
61216	NOTABU
82954	NOTABU
91156	NOTABU
34005	NOTABU
71524	IMP
40159	NOTABU
91223	NOTABU
13314	NOTABU
54036	NOTABU
31141	NOTABU
80777	NOTABU
55192	NOTABU
66813	NOTABU
30895	NOTABU
42423	EXP
17191	EXP
44676	NOTABU
14327	NOTABU
36931	NOTABU
90804	EXP
59385	NOTABU
64448	IMP
28067	EXP
10812	NOTABU
46814	NOTABU
94278	NOTABU
91943	NOTABU
16777	NOTABU
70417	NOTABU
72660	NOTABU
65102	NOTABU
39880	NOTABU
47546	NOTABU
24090	NOTABU
85216	EXP
32202	NOTABU
51443	NOTABU
36194	EXP
65496	NOTABU
13498	NOTABU
40476	NOTABU
45136	NOTABU
84789	NOTABU
38074	NOTABU
84515	NOTABU
23010	NOTABU
48601	NOTABU
98434	NOTABU
21047	NOTABU
78577	EXP
91396	IMP
21064	NOTABU
89244	NOTABU
79226	NOTABU
87000	NOTABU
42953	NOTABU
50473	NOTABU
89881	NOTABU
64717	NOTABU
68528	NOTABU
55298	NOTABU
14899	NOTABU
66673	NOTABU
17914	NOTABU
93706	NOTABU
52713	NOTABU
49216	EXP
83996	NOTABU
98724	EXP
12645	NOTABU
98558	NOTABU
72645	NOTABU
10537	NOTABU
54043	NOTABU
11123	NOTABU
74116	NOTABU
65930	EXP
48279	NOTABU
38827	NOTABU
42168	NOTABU
68570	NOTABU
31105	NOTABU
72604	NOTABU
66534	NOTABU
43348	NOTABU
13047	NOTABU
68653	EXP
20925	NOTABU
37692	NOTABU
49189	NOTABU
38692	IMP
88158	NOTABU
37536	NOTABU
59556	NOTABU
98466	NOTABU
67980	IMP
44085	EXP
44096	NOTABU
10645	NOTABU
41129	NOTABU
41304	NOTABU
65099	NOTABU
78195	NOTABU
64672	NOTABU
99954	NOTABU
27248	NOTABU
47478	NOTABU
66355	EXP
65805	NOTABU
78174	EXP
55866	NOTABU
86688	NOTABU
64781	NOTABU
39322	NOTABU
82377	NOTABU
10401	NOTABU
50561	NOTABU
58559	NOTABU
60506	NOTABU
22062	IMP
99701	NOTABU
25374	NOTABU
84446	NOTABU
18485	NOTABU
33951	NOTABU
99831	NOTABU
82146	NOTABU
76396	NOTABU
30679	NOTABU
77808	NOTABU
49075	EXP
17082	IMP
84569	EXP
70373	NOTABU
75420	NOTABU
71869	NOTABU
24330	NOTABU
46858	NOTABU
26276	NOTABU
37068	EXP
69757	EXP
95188	NOTABU
43763	NOTABU
81846	NOTABU
67089	NOTABU
59597	NOTABU
84623	IMP
16109	NOTABU
33283	EXP
65679	NOTABU
14044	NOTABU
36865	EXP
97184	NOTABU
29719	NOTABU
69696	NOTABU
55180	NOTABU
82019	NOTABU
98521	NOTABU
91808	NOTABU
64761	NOTABU
56286	NOTABU
45171	NOTABU
44690	NOTABU
13279	NOTABU
80461	IMP
46472	NOTABU
93598	NOTABU
45431	NOTABU
66367	NOTABU
80682	NOTABU
81594	NOTABU
26199	EXP
45697	EXP
80731	NOTABU
15041	NOTABU
49020	NOTABU
23820	NOTABU
37789	NOTABU
53574	NOTABU
64414	NOTABU
93615	NOTABU
67985	EXP
31397	EXP
25990	IMP
52261	NOTABU
20335	NOTABU
62839	NOTABU
34629	NOTABU
84836	NOTABU
55295	NOTABU
58444	NOTABU
52835	NOTABU
49336	NOTABU
26553	NOTABU
73550	NOTABU
17926	NOTABU
60977	NOTABU
86895	NOTABU
91618	NOTABU
92805	NOTABU
73156	NOTABU
93018	NOTABU
20906	NOTABU
97581	EXP
11806	NOTABU
83659	NOTABU
53879	NOTABU
43241	EXP
82428	NOTABU
19541	NOTABU
98627	EXP
84642	NOTABU
27536	NOTABU
65421	NOTABU
43865	EXP
83192	NOTABU
50631	NOTABU
57627	NOTABU
60473	IMP
44467	NOTABU
76795	NOTABU
91741	NOTABU
79545	EXP
70794	NOTABU
53203	NOTABU
83005	NOTABU
49118	NOTABU
52985	NOTABU
39327	EXP
45852	NOTABU
98340	NOTABU
82598	EXP
59178	NOTABU
84823	NOTABU
28723	NOTABU
36356	NOTABU
50500	IMP
38758	NOTABU
66220	NOTABU
18456	EXP
25486	NOTABU
52969	NOTABU
36448	NOTABU
12020	NOTABU
64716	NOTABU
81765	IMP
75411	IMP
29819	NOTABU
23483	NOTABU
68464	NOTABU
99943	NOTABU
45932	IMP
56012	NOTABU
29999	EXP
27506	NOTABU
54490	NOTABU
96626	NOTABU
59232	NOTABU
88856	NOTABU
34873	NOTABU
47096	NOTABU
21854	NOTABU
11875	NOTABU
47023	NOTABU
19135	NOTABU
59575	NOTABU
27111	NOTABU
80983	NOTABU
32192	NOTABU
27675	NOTABU
12221	NOTABU
26146	NOTABU
10114	NOTABU
84688	NOTABU
80067	NOTABU
29792	NOTABU
16903	NOTABU
40904	IMP
86966	NOTABU
60552	NOTABU
24561	IMP
76635	NOTABU
45073	NOTABU
73623	IMP
50780	NOTABU
18821	NOTABU
86160	NOTABU
29354	NOTABU
90878	NOTABU
21790	NOTABU
49700	NOTABU
26012	NOTABU
58617	NOTABU
95386	NOTABU
57137	NOTABU
69911	NOTABU
97915	NOTABU
64148	NOTABU
35638	NOTABU
36888	NOTABU
73262	NOTABU
45346	NOTABU
93234	NOTABU
65741	IMP
95881	NOTABU
98703	NOTABU
31903	NOTABU
47667	EXP
88300	EXP
64198	NOTABU
63100	NOTABU
99400	NOTABU
84960	NOTABU
24584	NOTABU
99712	EXP
92670	EXP
67684	NOTABU
12548	NOTABU
69743	NOTABU
93394	NOTABU
31537	NOTABU
94910	EXP
96947	EXP
11188	EXP
88017	NOTABU
41487	NOTABU
95092	EXP
70820	NOTABU
65831	EXP
62887	NOTABU
70322	EXP
83083	EXP
47969	NOTABU
21728	EXP
70846	NOTABU
89125	NOTABU
33705	NOTABU
87400	IMP
64320	NOTABU
14412	NOTABU
72930	NOTABU
93229	NOTABU
29608	EXP
76034	EXP
79996	NOTABU
89389	NOTABU
28119	NOTABU
44636	NOTABU
13473	EXP
58457	NOTABU
16042	NOTABU
17568	NOTABU
94169	EXP
18591	NOTABU
14067	EXP
53108	NOTABU
